1.7373860000	1.2279700000	2.8026150000	1.4412090000	-2.6198800000	8	77
1.7935830000	1.2279700000	2.7813990000	1.3878580000	-2.5509770000	8	77
2.8198140000	1.6110160000	2.1085950000	0.9646946000	-2.2271340000	10	71
3.0678420000	1.6110160000	1.9916070000	0.9113432000	-2.1582300000	9	64
2.8194480000	1.6110160000	2.1415310000	1.0874060000	-2.3856120000	8	60
3.0673550000	1.6110160000	2.0291320000	1.0340540000	-2.3167090000	8	58
3.0821360000	1.6110160000	1.9438350000	1.1621000000	-2.4820770000	8	58
2.4669710000	1.2279700000	2.5290350000	1.1584440000	-2.2546950000	11	75
2.9256470000	1.6110160000	2.1725330000	1.1994470000	-2.5303110000	8	62
3.1935290000	1.6110160000	1.9478530000	1.2207850000	-2.5578730000	7	59
2.8425640000	1.2279700000	2.3189870000	1.4145350000	-2.5854350000	8	64
2.9446490000	1.6110160000	1.9806510000	1.1781030000	-2.5027490000	8	62
-0.3827665000	0.4072283000	0.9622309000	0.1535288000	-0.0199381040	16	140
3.2784150000	2.2974000000	0.9375176000	-1.0823910000	-0.1964579000	23	30
3.2784150000	2.2974000000	1.2635850000	-1.1931210000	-0.1964579000	23	30
3.1819660000	2.2974000000	0.9064900000	-1.0823910000	-0.1964579000	23	30
-1.0779800000	2.1408730000	1.9966000000	-1.3904110000	0.5141216000	24	9
-1.0363070000	2.1408730000	1.4640390000	-1.4250600000	0.5550400000	23	6
3.0357490000	1.6276800000	-1.0199640000	-0.4614089000	-0.3974404000	15	98
3.2981270000	1.3043820000	-0.0603772140	1.3215080000	-2.2479340000	9	88
3.3463150000	3.1003630000	-1.3074660000	-1.2875530000	-0.1684772000	16	92
2.5375270000	1.0729080000	0.7395777000	0.3757346000	-0.6854754000	11	110
2.9692590000	1.3043820000	1.7393970000	1.0154520000	-1.8864840000	9	108
2.9531140000	1.3043820000	1.6963900000	1.0558750000	-1.9342250000	9	108
3.1805310000	0.8861365000	2.4778570000	1.4907930000	-2.2274760000	6	109
3.4852680000	0.8861365000	2.2874820000	1.4676970000	-2.2001960000	10	87
3.3077240000	0.8861365000	0.7898814000	1.3175570000	-2.0228780000	10	95
0.2149532000	2.8675180000	0.1262111000	-2.1794260000	0.8484854000	14	108
2.4207270000	0.5222055000	-1.1330900000	0.7763565000	-1.1866950000	12	86
-0.5435833000	1.6077990000	-0.5075281000	-0.9374220000	-0.0944615750	12	124
1.5682130000	0.9719173000	0.3514041000	-0.4712742000	0.0400135820	16	110
-1.5074450000	1.7401880000	0.2503257000	-0.9891924000	-0.1592147000	22	24
2.7860620000	1.8482350000	-0.8990668000	-0.7109457000	-0.0549699590	15	70
1.4600700000	0.9785771000	1.1405490000	-0.1028145000	-1.6689680000	13	153
1.2888380000	0.9742298000	2.7145750000	1.1251340000	-1.8384880000	11	59
0.9789013000	0.9742298000	2.3369100000	1.1122880000	-1.8234110000	12	70
2.7582700000	1.0729080000	-0.2492628000	0.5361926000	-1.0679000000	16	80
0.6889190000	1.0312750000	1.0345360000	1.4960850000	-2.3291660000	9	66
2.7562050000	1.6077990000	0.9927313000	0.3117941000	-0.8069634000	11	37
1.0143320000	1.3043820000	2.3451780000	1.4254360000	-2.3706920000	9	80
0.9506714000	1.1878970000	-0.2519810000	-0.3237987000	-0.0878452510	14	88
1.0353110000	1.1878970000	-0.1744502000	-0.5587222000	0.2327116000	26	166
2.3003020000	1.1240280000	-0.8716610000	0.2738111000	-0.4919748000	13	104
2.4950500000	2.0126500000	-0.4047188000	-0.5089791000	-0.0034185720	15	114
3.9225380000	1.4677260000	-1.3210380000	0.0398094470	-0.1514224000	14	97
2.1753880000	1.0729080000	-0.0901671050	0.4782347000	-0.9957473000	12	85
2.5155890000	1.0729080000	1.1791570000	0.4916135000	-1.0462550000	11	81
2.9397150000	1.3253040000	0.5310655000	0.2908792000	-0.4705834000	11	97
3.1379120000	1.6110160000	2.6508560000	0.8046366000	-2.0204180000	11	75
1.8430420000	0.4610806000	-0.9404308000	1.6612030000	-2.1807770000	11	91
2.1554840000	1.2829710000	-1.2189540000	1.0067930000	-1.8475660000	12	93
